"What is a splay operation?","moving parent node to down of child","moving a node to root","moving root to leaf","removing leaf node","b"
"Which of the following options is an application of splay trees?","cache Implementation","networks","send values","receive values","a"
"What is the disadvantage of using splay trees?","height of a splay tree can be linear when accessing elements in non decreasing order.","splay operations are difficult","no significant disadvantage","splay tree performs unnecessary splay when a node is only being read","a"
"Which is the simplest of all binary search trees?","AVL tree","Treap","Splay tree","Binary heap","b"
"What is the reason behind the simplicity of a treap?","Each node has data and a pointer","Each node is colored accordingly","It is a binary search tree following heap principles","Each node has a fixed priority field","d"
"What is the average running time of a treap?","O(N)","O(N log N)","O(log N)","O(M log N)","c"
"Which node has the lowest priority in a treap?","root node","leaf node","null node","centre node","a"
"What is the priority of a null node?","1","0","random number","infinity","d"
"Who invented treaps?","Cecilia and Raimund","Arne Andersson","Donald Shell","Harris and Ross","a"
"What are the disadvantages of normal binary tree traversals?","there are many pointers which are null and thus useless","there is no traversal which is efficient","complexity in implementing","improper traversals","a"
"What are null nodes filled with in a threaded binary tree?","inorder predecessor for left node and inorder successor for right node information","right node with inorder predecessor and left node with inorder successor information","they remain null","some other values randomly","a"
"What is wrong with below code for inorder traversal of inorder threaded binary tree:","inordersuccessor instead of inorderpredecessor must be done","code is correct","it is code for post order","it is code for pre order","a"
"Which type of tree is tango tree?","Ternary Tree","AVL Tree","Binary Search Tree","K-ary Tree","c"
"After which city is tango tree named?","Vatican City","Buenos Aires","New York","California","b"
"Which type of binary search tree or algorithm does tango tree use?","Online","Offline","Static","Dynamic","d"
"What is the time complexity of for achieving competitive ratio by tango tree?","O (log n)","O (n2)","O (n!)","O (log (log n))","d"
"Which type of binary search tree is imitated for construction of tango tree?","Complete Binary Search Tree","Perfect Binary Search Tree","Balanced Binary Search Tree","Degenerate Binary Search Tree","a"
"Which operation is used to combine two auxiliary trees?","Join","Combinatorial","Add","Concatenation","a"
"Which operation is used to break a preferred path into two sets of parts at a particular node?","Differentiate","Cut","Integrate","Join","b"
"What is the upper bound for a tango tree if k is a number of interleaves?","k+2 O (log (log n))","k O (log n)","K2 O (log n)","k+1 O (log (log n))","d"
"What is the time complexity for searching k+1 auxiliary trees?","k+2 O (log (log n))","k+1 O (log n)","K+2 O (log n)","k+1 O (log (log n))","d"
"What is the time complexity for the update cost on auxiliary trees?","O (log (log n))","k-1 O (log n)","K2 O (log n)","k+1 O (log (log n))","d"
"Which of the following is the self-adjusting binary search tree?","AVL Tree","Splay Tree","Top Tree","Ternary Tree","b"
"Which type of data structure does rope represent?","Array","Linked List","Queue","Binary Tree","d"
"What is the time complexity for finding the node at x position where n is the length of the rope?","O (log n)","O (n!)","O (n2)","O (1)","a"
"What is the time complexity for creating a new node and then performing concatenation in the rope data structure?","O (log n)","O (n!)","O (n2)","O (1)","d"
"What is the time complexity for splitting the string into two new string in the rope data structure?","O (n2)","O (n!)","O (log n)","O (1)","c"
"Which type of binary tree does rope require to perform basic operations?","Unbalanced","Balanced","Complete","Full","b"
"What is the time complexity for inserting the string and forming a new string in the rope data structure?","O (log n)","O (n!)","O (n2)","O (1)","a"
"What is the time complexity for deleting the string to form a new string in the rope data structure?","O (n2)","O (n!)","O (log n)","O (1)","c"
"A B-tree of order 4 and of height 3 will have a maximum of _______ keys.","255","63","127","188","a"
"Five node splitting operations occurred when an entry is inserted into a B-tree. Then how many nodes are written?","14","7","11","5","c"
"2-3-4 trees are B-trees of order 4. They are an isometric of _____ trees.","AVL","AA","2-3","Red-Black","d"
"Which of the following is true?","B + tree allows only the rapid random access","B + tree allows only the rapid sequential access","B + tree allows rapid random access as well as rapid sequential access","B + tree allows rapid random access and slower sequential access","c"
"Efficiency of finding the next record in B+ tree is ____","O(n)","O(log n)","O(nlog n)","O(1)","d"
"What is the maximum number of keys that a B+ -tree of order 3 and of height 3 have?","3","80","27","26","d"
"Which one of the following data structures are preferred in database-system implementation?","AVL tree","B-tree","B+ -tree","Splay tree","c"
"The height of 2-3 tree with n elements is ______","between (n/2) and (n/3)","(n/6)","between (n) and log2(n + 1)","between log3(n + 1) and log2(n + 1)","d"
"Which of the following is not true about the 2-3 tree?","all leaves are at the same level","it is perfectly balanced","postorder traversal yields elements in sorted order","it is B-tree of order 3","c"
"Which of the following is false?","2-3 tree requires less storage than the BST","lookup in 2-3 tree is more efficient than in BST","2-3 tree is shallower than BST","2-3 tree is a balanced tree","a"
