"The jaguar is the national animal of which of the following countries?","Brasil","Nicaragua","Peru","Costa Rica","a"
"Jaguars closely resemble which other big cats in physical appearance?","Tiger","Cheetah","Puma","Leopard","d"
"Jaguars appearance seems to vary across regions and habitats. How do forest jaguars differ from the jaguars in open areas?","Forest jaguars are generally darker and larger","Forest jaguars are generally and more spotted","Forest jaguars are generally darker and smaller","Forest jaguars are generally larger and lighter in fur color","c"
"What continent does the large Griffon Vulture inhabit?","Asia","All of these","Europe","Africa","b"
"What common name is used to refer to the scavenging animals, representatives of the order Opiliones?","Waterbugs","Sweepers","Bumblebees","Harvestmen","d"
"What is the literal meaning of the word raccoon, which originates from the Algonquin word ahrah-koon-em and denotes a scavenging mammal?","One who grasps with their hand just like a human","One who rubs, scrubs and scratches with its hands","One who eats whatever is in front of them","One who washes their hands and their food before eating","b"
"What term is mainly used in literature to refer to a group of crows?","A mug","A plunder","A gaggle","A murder","d"
"What term refers to the animal that is the result of crossbreeding between a male coyote and a female dog?","All of these","Coypup","Coydog","Dogote","c"
"What do the beetles from the genus Nicrophorus do after finding a carcass?","They remain right next to it and protect it violently.","They bury it.","They wait for it to decompose.","They tear it into small pieces.","b"
"What hyena species is the largest surviving on the planet?","Aardwolf","Spotted Hyena","Striped Hyena","Brown Hyena","b"
"What kind of animals are the Yellow jackets, the scavenging and predatory animals belonging to the genera Vespula and Dolichovespula?","Flies","Wasps","All of these","Bees","b"
"Lions may be skilled predators, but they would also eat carrion. What animal is the lions preferred food?","Rhinoceros","Hippopotamus","Elephant","Wildebeest","d"
"Which of these names is commonly used for the carrion flies, belonging to the family Calliphoridae?","All of these","Greenbottle","Blow-flies","Cluster flies","a"
"The diet of most parrots consists of this type of food.","Buds","Fruit","All of these","Seeds","c"
"Which of these statements is true about the parrots breeding habits?","None of these","Parrots are polygamous.","Parrots are polyandrous.","Parrots are monogamous.","d"
"What is the color of the eggs of all parrot species?","White","Green","Multicolored","Blue","a"
"Parrots are considered the most intelligent birds on the planet along with these birds.","Ravens","All of these","Jays","Crows","b"
"These parrots are believed to be the best at imitating sounds and human speech.","Lory","Amazon Parrot","Cockatoo","African Grey Parrot","d"
"Larger parrot species have longer life spans than smaller ones. What is the average life span of a large parrot?","Up to 80 years","20-25 years","Up to 50 years","14-15 years","a"
"What is the predominant color in Amazon Parrots plumage?","Yellow","White","Green","Blue","c"
"The heaviest parrot species on the planet is the Kakapo. What is the average weight that a normal mature Kakapo can reach?","1.5 to 2 kg","2 to 4 kg","2.5 to 3 kg","2 to 2.5 kg","b"
"Which of these makes Cockatoos different from other parrot species?","They have a gall bladder.","All of these","They are not so colorful as other parrots.","They have a headcrest.","b"
"This cat breed has a wild markings and is a crossbreed between an Asian Leopard Cat and a domestic cat.","Bengal","Ocicat","Savannah","California Spangled Cat","a"
"This old breed of cat has long fur. It originated in the Middle East, and some of its representatives have a flat face.","Siamese","Chinchilla","Himalayan","Persian","d"
"This hairless cat has a dog-like face and folded ears.","Sphynx","Donskoy","Peterbald","Ukrainian Levkoy","d"
"This large cat was is the result of crossbreeding between a domestic cat and a Jungle Cat.","All of these","Jungle Curl","Chausie","Mountain Cougar","a"
"This cat breed originated in Russia and has a short fluffy tail.","Kurilian Bobtail","Siberian","Russian Blue","Manx","a"
"This cat breed is believed to have developed naturally in China. It has short golden brown fur with the so-called broken striped pattern and a large strong body.","Dragon Li","Oriental Bicolour","Korat","Cymric","a"
"What cat breed, also called the Greyhound of the cats, has no hair except for down?","Don Sphynx","Oriental Bicolour","Cornish Rex","Sokoke","c"
"What cat breed has very thick short fur, large round eyes, round head and chubby cheeks?","Colorpoint Shorthair","British Shorthair","Selkirk Rex","European Shorthair","b"
"This breed of cat has a round head, large round eyes and very small ears bended forward and downward.","American Curl","Scottish Fold","Toyger","Ussuri","b"
"This old large cat breed occurred naturally in Europe. It has waterproof thick fluffy fur and can survive very cold weather.","Norwegian Forest Cat","Persian","Squitten","Ragamuffin","a"
"What is the name of the communities formed by rabbits living together?","Herds","Schools","Flocks","Warrens","d"
"Which of these statements is true about the difference between rabbits and hares?","Hares live above the ground.","All of these","Unlike rabbits, hares are born with hair and are able to see.","Hares have longer ears than rabbits.","b"
"Which of these statements is true about the digestive tract of rabbits?","Their cecum, together with the large intestine, comprises about 25-30% of rabbits digestive tract.","They are hindgut digesters.","All of these","Their cecum is about 5 times bigger than their stomach.","b"
"What is the common name of cecotropes, products of the cecum which rabbits reingest to get nutrients?","Rabbit pellets","False feces","All of these","Night feces","d"
"Which of these types of food do rabbits prefer to include  in their daily diet?","Grass","Leafy weeds","Forbs (such as sunflowers)","All of these","d"
"Which of these statements is true about the behavior of rabbits?","They are very easily startled.","They run and hide immediately when they feel threatened.","They are always alert.","All of these","d"
"What is the name used for young rabbits?","Kittens","Fluffles","Puppies","Conies","a"
"What are rabbits associated with in Aztec mythology?","Drunkenness","Parties","All of these","Fertility","c"
"What is the place of rabbits in Japanese tradition and mythology?","They are despised as being too timid.","They are believed to inhabit the Moon.","They are considered omnipotent.","Rabbits are not a part of Japanese mythology.","b"
"Scorpions are not found naturally in this geographical area.","Australia","Europe","New Zealand","All of these","c"
"What name is used to refer to the scorpion species also known as Omdurman scorpion, and Israeli desert scorpion?","Bonebreaker","Windchaser","Deathstalker","Nightkiller","c"
"Scorpions are known to glow when exposed to this type of light.","All of these","Infrared light","Laser light","Blacklight","d"
"What distinctive anatomical characteristic do the scorpions from the Hemiscorpiidae family possess, which makes them easily recognizable?","They have only four legs.","Their sting is intense red","Their body is flat and broad.","All of these","c"
"Where does the female scorpion raise its young?","On her back","In the roots of plants","Under her abdomen","In burrows in the ground","a"
"Which of these statements is wrong about the reproduction of scorpions?","Most scorpions reproduce through parthenogenesis.","All of these","Most scorpion species are hermaphrodites.","Most scorpions reproduce asexually.","b"
"What does the diet of scorpions usually consist of?","Insects","All of these","Worms and maggots","Plant matter","a"
"What type of behavior is characteristic of scorpion species?","Photophobic behavior","Hydrophobic behavior","All of these","Phonophobic behavior","a"
"Scorpion venom is regarded as a potential source of chemicals that can be used in the treatment of this disease.","Autoimmune disorders","Cancer","Multiple sclerosis","All of these","d"
"What common name is used to refer to the insects from the subfamily Triatominae, mainly found in the Americas?","Kissing bugs","Lollipop bugs","Microphone bugs","Pretty bugs","a"
"What is the largest extant butterfly species on the planet?","Rajah Brookes Birdwing","Goliath Birdwing","Queen Alexandras Birdwing","Cairns Birdwing","c"
"Why were the insects known as snakeflies given this interesting name?","They hiss.","They have a venomous bite.","Their body is elongated.","They have snake skin color patterns on their back.","c"
"What distinctive anatomical feature does the beetle species Trogodendron fasciculatum possess?","Bright yellow antennae","A green W mark on the back","Very large red eyes","Its abdomen is blue","a"
"What does the flamboyant flower beetle, also known as striped love beetle, feed on?","Insects","Nectar","Blood","Carrion","b"
"What belief about the European hornet, the largest European eusocial wasp, is widespread among the people who are afraid of it?","If it stings you, youll never have children.","If it stings you on the arm or leg, that limb has to be amputated.","Three stings can kill an adult human, and seven can kill a horse.","Stinging results in deep sleep that you may never wake up from.","c"
"To what geographical area is the Ctenomorphodes chronus, a species of stick insect, endemic?","All of these","Madagascar","South America","Australia","d"
"What kind of substance does the female redeye cicada prefer for laying eggs into?","Dead animal matter","Animal and human hair","Plant tissue","Living animal organisms","c"
"What part of their body do the insects from order Archaeognatha use to spring up into the air?","Antennae","Front legs","Hind legs","Tail","d"
"What is the literal translation of the Greek word Embioptera, which denotes an order of insects, also known as webspinners?","Small wings","None of these","Yarn knitter","Lively wings","d"
